order_id,order_date,customer_id,region,category,product_name,quantity,unit_price,revenue,cost,profit,discount_pct,payment_method,customer_segment
ORD-10631,2025-06-07,CUST-1628,North,Clothing,Sneakers,1,66.6,56.61,26.87,29.74,15.0,Credit Card,Consumer
ORD-10632,2024-12-11,CUST-3788,East,Books,Textbook,2,18.04,54.12,30.07,24.05,0.0,Credit Card,Business
ORD-10633,2024-02-15,CUST-1576,North,Books,Biography,2,17.14,34.28,23.19,11.09,0.0,Bank Transfer,Enterprise
ORD-10634,2025-06-29,CUST-1817,East,Clothing,Jeans,5,63.47,269.74,122.77,146.97,5.0,Debit Card,
ORD-10635,2024-03-18,CUST-3456,North,Electronics,Tablet,1,187.95,187.95,112.84,75.11,0.0,PayPal,Business
ORD-10636,2024-03-13,CUST-2803,West,Electronics,Tablet,7,183.61,1285.25,781.68,503.57,15.0,Credit Card,Enterprise
ORD-10637,2024-09-05,CUST-1210,West,Electronics,Tablet,2,373.61,747.22,427.51,319.71,0.0,PayPal,Consumer
ORD-10638,2024-02-16,CUST-3752,North,Clothing,Sneakers,2,63.08,126.17,74.96,51.21,0.0,Credit Card,Consumer
ORD-10639,2024-04-30,CUST-3852,East,Home & Garden,Tool Set,1,58.43,58.43,35.98,22.45,0.0,PayPal,Consumer
ORD-10640,2024-08-01,CUST-2725,East,Clothing,Jacket,4,31.0,124.02,79.88,44.14,5.0,Bank Transfer,Consumer
ORD-10641,2024-08-26,CUST-3772,South,Clothing,Jeans,1,31.95,31.95,15.36,16.59,0.0,Credit Card,Consumer
ORD-10642,2024-02-25,CUST-2367,East,Electronics,Phone,1,267.67,267.67,140.6,127.07,0.0,Credit Card,Consumer
ORD-10643,2024-12-15,CUST-2124,East,Clothing,Sneakers,3,41.65,187.45,,84.52,15.0,Debit Card,Consumer
ORD-10644,2024-04-16,CUST-1719,West,Electronics,Tablet,1,133.51,133.51,91.66,41.85,0.0,Debit Card,Consumer
ORD-10645,2024-02-17,CUST-1418,East,Clothing,T-Shirt,14,46.17,646.39,411.56,234.83,10.0,Credit Card,Enterprise
ORD-10646,2024-12-02,CUST-3947,East,Home & Garden,Lamp,1,76.22,114.33,77.43,36.9,,Bank Transfer,Consumer
ORD-10647,2024-01-26,CUST-2405,West,Home & Garden,Curtains,2,46.81,93.61,57.43,36.18,0.0,PayPal,Business
ORD-10648,2024-09-13,CUST-3281,West,Clothing,Sneakers,5,33.89,169.47,112.81,56.66,5.0,Debit Card,Consumer
ORD-10649,2024-01-08,CUST-2289,South,Clothing,Dress,6,69.06,414.34,237.5,176.84,20.0,Debit Card,Consumer
ORD-10650,2024-09-09,CUST-1344,North,Electronics,Camera,1,254.34,254.34,153.94,100.4,10.0,Debit Card,Consumer
ORD-10651,2024-10-29,CUST-1744,East,Electronics,Headphones,2,175.66,351.32,231.2,120.12,0.0,Debit Card,Business
ORD-10652,2024-02-25,CUST-2284,West,Home & Garden,Plant Pot,2,37.99,75.98,37.04,38.94,0.0,Bank Transfer,Consumer
ORD-10653,2025-06-09,CUST-1860,North,Electronics,Headphones,1,203.81,173.24,83.21,90.03,0.0,Credit Card,Consumer
ORD-10654,2025-04-18,CUST-2043,South,Home & Garden,Plant Pot,1,34.67,34.67,18.61,16.06,0.0,PayPal,Consumer
ORD-10655,2024-01-28,CUST-2044,North,Home & Garden,Rug,1,50.03,,31.06,18.97,0.0,Debit Card,Consumer
ORD-10656,2024-03-18,CUST-1153,East,Sports,Yoga Mat,1,64.64,64.64,40.33,24.31,0.0,Bank Transfer,Consumer
ORD-10657,2024-08-03,CUST-2663,West,Books,Cookbook,1,16.87,16.87,7.37,9.5,0.0,Bank Transfer,Consumer
ORD-10658,2025-01-20,CUST-3733,South,Electronics,Phone,3,188.86,566.59,356.28,210.31,0.0,Debit Card,Consumer
ORD-10659,2024-12-30,CUST-1745,South,Books,Novel,5,26.58,199.32,81.26,118.06,0.0,PayPal,Business
ORD-10660,2025-06-09,CUST-2439,West,Home & Garden,Plant Pot,5,50.39,214.15,115.68,98.47,10.0,Debit Card,Enterprise
ORD-10661,2024-11-07,CUST-1626,North,Home & Garden,Curtains,1,53.03,79.55,50.74,28.81,5.0,Bank Transfer,Consumer
ORD-10662,2024-01-07,CUST-2098,West,Electronics,Headphones,1,329.0,329.0,171.43,157.57,0.0,PayPal,Consumer
ORD-10663,2024-01-03,CUST-2979,South,Sports,Yoga Mat,2,64.24,128.47,55.77,72.7,0.0,Bank Transfer,Business
ORD-10664,2024-12-28,CUST-1472,East,Electronics,Phone,2,150.77,452.31,280.53,171.78,0.0,Credit Card,Consumer
ORD-10665,2025-05-22,CUST-2678,South,Sports,Yoga Mat,1,102.54,102.54,49.02,53.52,0.0,Bank Transfer,Consumer
ORD-10666,2024-09-30,CUST-2528,East,Electronics,Laptop,6,291.73,1750.4,808.96,941.44,15.0,Debit Card,Consumer
ORD-10667,2025-05-20,CUST-1072,West,Home & Garden,Rug,1,46.64,46.64,28.96,17.68,0.0,PayPal,Business
ORD-10668,2024-01-15,CUST-2460,West,Clothing,Jacket,3,54.98,164.95,96.33,68.62,10.0,Debit Card,Business
ORD-10669,2024-07-10,CUST-2555,West,Electronics,Phone,11,312.7,2923.77,1965.47,958.3,15.0,Credit Card,Enterprise
ORD-10670,2025-04-29,CUST-3718,North,Electronics,Headphones,6,301.6,1809.63,1170.98,638.65,15.0,PayPal,Enterprise
ORD-10671,2024-01-28,CUST-1620,South,Clothing,T-Shirt,4,38.83,155.3,64.43,90.87,0.0,PayPal,Business
ORD-10672,2024-02-08,CUST-1608,South,Electronics,Tablet,3,263.24,789.72,494.9,294.82,0.0,PayPal,Business
ORD-10673,2024-09-29,CUST-3956,West,Clothing,T-Shirt,1,43.91,43.91,27.24,16.67,0.0,Bank Transfer,Consumer
ORD-10674,2024-08-18,CUST-2761,South,Home & Garden,Lamp,1,32.05,32.05,13.47,18.58,0.0,Debit Card,Business
ORD-10675,2024-03-26,CUST-3922,West,Sports,Tennis Racket,1,62.23,62.23,42.44,19.79,20.0,PayPal,Consumer
ORD-10676,2025-04-18,CUST-3430,West,Home & Garden,Tool Set,5,51.42,257.08,148.09,108.99,0.0,PayPal,Business
ORD-10677,2024-05-05,CUST-1367,East,Electronics,Camera,5,228.32,1141.6,740.33,401.27,10.0,PayPal,Consumer
ORD-10678,2025-06-20,CUST-1566,West,Electronics,Tablet,3,269.17,686.4,350.79,335.61,0.0,Credit Card,Consumer
ORD-10679,2024-05-24,CUST-3461,West,Electronics,Tablet,1,244.68,244.68,158.54,86.14,0.0,PayPal,Consumer
ORD-10680,2025-06-08,CUST-2075,West,Sports,Dumbbell,2,69.16,117.57,77.7,39.87,10.0,Bank Transfer,Consumer
ORD-10681,2024-07-30,CUST-3956,East,Sports,Running Shoes,1,85.7,72.84,49.6,23.24,0.0,Bank Transfer,Consumer
ORD-10682,2024-01-25,CUST-1339,West,Clothing,Sneakers,1,50.69,50.69,25.61,25.08,0.0,PayPal,Consumer
ORD-10683,2025-01-28,CUST-3377,North,Electronics,Headphones,8,315.06,2520.45,1136.54,1383.91,0.0,Bank Transfer,Business
ORD-10684,2024-03-07,CUST-3964,East,Sports,Bicycle,2,92.89,185.79,127.24,58.55,0.0,Bank Transfer,Business
ORD-10685,2024-08-20,CUST-2775,North,Sports,Running Shoes,3,59.89,179.68,117.08,62.6,10.0,PayPal,Business
ORD-10686,2024-04-18,CUST-1203,North,Sports,Tennis Racket,1,49.2,49.2,24.27,24.93,10.0,Bank Transfer,Business
ORD-10687,2024-05-25,CUST-1867,West,Sports,Dumbbell,1,26.54,26.54,11.74,14.8,0.0,Credit Card,Business
ORD-10688,2024-04-20,CUST-2607,East,Clothing,Jeans,8,16.43,131.44,56.25,75.19,0.0,PayPal,Enterprise
ORD-10689,2024-08-15,CUST-3819,North,Electronics,Headphones,1,264.41,264.41,164.3,100.11,0.0,Debit Card,Consumer
ORD-10690,2024-04-20,CUST-2334,South,Clothing,Sneakers,3,44.3,132.9,85.93,46.97,20.0,Bank Transfer,Consumer
ORD-10691,2025-04-14,CUST-2376,West,Clothing,Jeans,3,61.6,184.81,121.77,63.04,15.0,PayPal,Business
ORD-10692,2024-02-03,CUST-1502,West,Clothing,Jeans,4,35.07,140.27,63.7,76.57,10.0,Debit Card,Consumer
ORD-10693,2025-01-03,CUST-2465,North,Clothing,Jacket,1,51.08,51.08,26.24,24.84,0.0,Credit Card,Consumer
ORD-10694,2025-02-28,CUST-1847,West,Electronics,Laptop,2,306.67,613.35,424.36,188.99,0.0,Credit Card,Business
ORD-10695,2025-06-01,CUST-1514,South,Clothing,T-Shirt,3,47.41,120.89,81.33,39.56,10.0,PayPal,Consumer
ORD-10696,2024-10-08,CUST-1154,East,Clothing,Dress,1,51.84,51.84,27.29,24.55,0.0,PayPal,Consumer
ORD-10697,2024-11-15,CUST-2634,East,Electronics,Tablet,1,256.44,384.65,170.22,214.43,0.0,Credit Card,Consumer
ORD-10698,2025-03-18,CUST-2830,West,Clothing,Dress,4,54.07,216.28,119.55,96.73,0.0,Credit Card,Business
ORD-10699,2024-11-10,CUST-2534,West,Sports,Running Shoes,11,81.56,1345.69,666.69,679.0,0.0,Credit Card,Enterprise
ORD-10700,2025-01-11,CUST-2012,North,Sports,Dumbbell,3,113.44,340.32,154.93,185.39,0.0,Debit Card,Consumer
ORD-10701,2024-10-15,CUST-3864,East,Clothing,Jacket,1,26.06,26.06,11.69,14.37,0.0,Debit Card,Consumer
ORD-10702,2025-03-12,CUST-2778,South,Clothing,Dress,1,34.22,34.22,15.54,18.68,0.0,PayPal,Consumer
ORD-10703,2024-10-03,CUST-1704,South,Electronics,Camera,1,228.23,228.23,111.69,116.54,10.0,Debit Card,Business
ORD-10704,2025-05-17,CUST-3993,East,Home & Garden,Lamp,3,74.35,223.06,153.39,69.67,20.0,Bank Transfer,Consumer
ORD-10705,2025-05-30,CUST-3817,South,Clothing,T-Shirt,2,31.18,62.35,33.16,29.19,0.0,Credit Card,Consumer
ORD-10706,2024-12-15,CUST-3232,South,Clothing,Jeans,4,32.7,1341.053887532591,,111.34,0.0,PayPal,Consumer
ORD-10707,2025-03-21,CUST-1033,North,Sports,Yoga Mat,2,78.56,157.12,105.8,51.32,0.0,Debit Card,Consumer
ORD-10708,2024-12-15,CUST-3636,East,Clothing,Jacket,6,43.03,387.26,196.57,190.69,0.0,PayPal,Consumer
ORD-10709,2024-05-16,CUST-1627,East,Electronics,Headphones,3,267.09,801.27,553.22,248.05,15.0,Debit Card,Consumer
ORD-10710,2024-08-30,CUST-3210,South,Electronics,Phone,3,315.36,946.07,510.04,436.03,0.0,PayPal,Consumer
ORD-10711,2025-06-26,CUST-1798,West,Clothing,T-Shirt,3,44.0,112.19,71.02,41.17,0.0,Credit Card,Consumer
ORD-10712,2024-02-09,CUST-1614,North,Clothing,T-Shirt,5,57.13,285.63,116.49,169.14,0.0,Credit Card,Consumer
ORD-10713,2024-08-16,CUST-3046,East,Sports,Yoga Mat,1,103.21,103.21,64.7,38.51,20.0,Credit Card,Consumer
ORD-10714,2024-08-10,CUST-3511,East,Clothing,Sneakers,2,71.04,142.08,90.4,51.68,0.0,Debit Card,Consumer
ORD-10715,2024-01-06,CUST-3413,North,Home & Garden,Curtains,3,51.03,153.08,90.88,62.2,10.0,PayPal,Business
ORD-10716,2024-11-17,CUST-1674,North,Clothing,Sneakers,2,33.13,99.38,67.49,31.89,10.0,PayPal,Consumer
ORD-10717,2025-04-12,CUST-2372,West,Clothing,Sneakers,3,29.81,89.44,49.8,39.64,0.0,PayPal,Business
ORD-10718,2024-03-15,CUST-3332,South,Clothing,Dress,1,46.75,46.75,29.06,17.69,0.0,Bank Transfer,Consumer
ORD-10719,2024-01-04,CUST-3004,South,Clothing,Dress,5,40.33,201.65,131.99,69.66,5.0,Debit Card,Consumer
ORD-10720,2024-04-27,CUST-3317,South,Clothing,Jacket,1,55.82,55.82,23.27,32.55,10.0,Credit Card,Consumer
ORD-10721,2025-05-18,CUST-1719,West,Electronics,Headphones,3,192.01,576.03,376.29,199.74,0.0,Credit Card,Consumer
ORD-10722,2025-03-16,CUST-1794,South,Sports,Bicycle,5,46.45,232.27,123.26,109.01,0.0,PayPal,
ORD-10723,2024-07-12,CUST-2292,West,Electronics,Phone,1,231.57,196.83,81.62,115.21,0.0,PayPal,Consumer
ORD-10724,2025-01-26,CUST-3127,South,Electronics,Tablet,1,221.22,221.22,153.08,68.14,0.0,Bank Transfer,Consumer
ORD-10725,2024-01-26,CUST-3812,South,Electronics,Phone,4,387.38,1549.53,695.76,853.77,0.0,Debit Card,Business
ORD-10726,2025-03-10,CUST-2027,North,Electronics,Headphones,9,130.26,1172.35,478.14,694.21,10.0,PayPal,Business
ORD-10727,2024-06-21,CUST-1769,West,Clothing,Sneakers,4,64.57,219.55,98.5,121.05,0.0,PayPal,Consumer
ORD-10728,2024-10-26,CUST-2293,East,Electronics,Tablet,3,282.73,848.19,571.14,277.05,0.0,Debit Card,Consumer
ORD-10729,2024-11-21,CUST-2327,South,Electronics,Laptop,6,154.35,1389.19,874.9,514.29,0.0,PayPal,Business
ORD-10730,2025-02-13,CUST-3609,North,Clothing,Jeans,4,60.13,240.51,131.99,108.52,10.0,Credit Card,Consumer
ORD-10731,2024-04-27,CUST-1610,South,Home & Garden,Tool Set,2,59.47,118.95,55.44,63.51,0.0,Debit Card,Business
ORD-10732,2024-08-12,CUST-2150,North,Electronics,Headphones,17,263.17,4473.94,2158.29,2315.65,0.0,Credit Card,Enterprise
ORD-10733,2025-06-15,CUST-3378,South,Clothing,Jeans,2,44.51,75.67,40.16,35.51,0.0,Bank Transfer,Business
ORD-10734,2024-04-22,CUST-3757,West,Home & Garden,Curtains,1,57.98,57.98,34.98,23.0,15.0,PayPal,Consumer
ORD-10735,2024-05-19,CUST-3124,East,Books,Cookbook,1,11.47,11.47,4.85,6.62,0.0,PayPal,Consumer
ORD-10736,2024-01-01,CUST-1594,North,Home & Garden,Rug,3,61.62,184.85,92.2,92.65,0.0,Debit Card,Business
ORD-10737,2024-03-30,CUST-3699,West,Electronics,Laptop,9,265.64,13523.285769526046,1350.91,1039.82,0.0,Bank Transfer,Consumer
ORD-10738,2024-11-15,CUST-1601,West,Home & Garden,Curtains,1,60.92,91.38,36.76,54.62,0.0,Debit Card,Business
ORD-10739,2024-05-18,CUST-1706,South,Clothing,Dress,2,41.4,82.79,36.96,45.83,10.0,Bank Transfer,Consumer
ORD-10740,2025-05-25,CUST-3953,South,Electronics,Phone,5,261.34,1306.72,627.83,678.89,0.0,Debit Card,
ORD-10741,2024-09-15,CUST-1159,West,Sports,Running Shoes,1,74.93,74.93,38.23,36.7,15.0,Debit Card,Consumer
ORD-10742,2024-01-10,CUST-3198,East,Clothing,Sneakers,1,56.81,56.81,38.88,17.93,15.0,PayPal,Consumer
ORD-10743,2024-09-17,CUST-3235,South,Books,Self-Help,1,18.4,18.4,8.53,9.87,0.0,PayPal,Consumer
ORD-10744,2024-06-20,CUST-3147,East,Home & Garden,Curtains,1,64.78,55.07,27.53,27.54,0.0,Bank Transfer,Consumer
ORD-10745,2024-01-13,CUST-2944,North,Home & Garden,Curtains,1,53.34,53.34,29.13,24.21,0.0,Credit Card,Consumer
ORD-10746,2024-06-16,CUST-1837,West,Home & Garden,Plant Pot,2,18.98,32.27,22.55,9.72,5.0,Credit Card,Consumer
ORD-10747,2024-11-16,CUST-1872,South,Clothing,Dress,1,71.94,107.91,58.43,49.48,0.0,Debit Card,Consumer
ORD-10748,2024-11-14,CUST-2994,East,Clothing,Jacket,1,61.73,92.6,48.25,44.35,0.0,PayPal,Consumer
ORD-10749,2024-11-24,CUST-2973,North,Sports,Running Shoes,1,61.37,92.06,45.58,46.48,0.0,Debit Card,Consumer
ORD-10750,2025-02-22,CUST-3791,South,Home & Garden,Rug,5,103.39,516.94,259.47,257.47,0.0,Bank Transfer,Consumer
ORD-10751,2024-04-04,CUST-1079,South,Sports,Tennis Racket,2,63.64,127.28,82.26,45.02,0.0,Debit Card,Consumer
ORD-10752,2024-11-13,CUST-2575,South,Sports,Tennis Racket,1,87.76,131.64,58.07,73.57,0.0,Debit Card,Consumer
ORD-10753,2024-08-23,CUST-2383,East,Books,Textbook,6,18.92,113.53,53.55,59.98,0.0,Debit Card,Business
ORD-10754,2024-11-29,CUST-3577,North,Home & Garden,Lamp,6,66.43,597.83,340.4,257.43,15.0,Bank Transfer,Consumer
ORD-10755,2025-01-10,CUST-2855,North,Clothing,Jeans,4,75.41,301.65,138.55,163.1,0.0,Bank Transfer,Business
ORD-10756,2025-04-03,CUST-2315,East,Electronics,Phone,2,295.77,591.54,284.17,307.37,0.0,Debit Card,Consumer
ORD-10757,2024-05-16,CUST-2263,East,Home & Garden,Curtains,2,55.73,111.46,59.61,51.85,15.0,PayPal,Consumer
ORD-10758,2025-06-30,CUST-3743,North,Electronics,Headphones,1,131.13,111.46,49.69,61.77,10.0,Bank Transfer,Consumer
ORD-10759,2025-05-27,CUST-1048,North,Electronics,Camera,3,138.66,415.98,275.45,140.53,0.0,Credit Card,Consumer
ORD-10760,2024-10-22,CUST-3506,West,Electronics,Laptop,2,258.93,517.87,219.34,298.53,5.0,Debit Card,Consumer
ORD-10761,2024-11-15,CUST-3899,North,Sports,Dumbbell,11,66.01,1089.15,642.75,446.4,0.0,PayPal,Consumer
ORD-10762,2024-12-14,CUST-3202,West,Sports,Running Shoes,3,110.44,496.96,273.93,223.03,0.0,Bank Transfer,Consumer
ORD-10763,2024-08-16,CUST-2663,South,Home & Garden,Curtains,1,42.91,42.91,23.84,19.07,0.0,Debit Card,Consumer
ORD-10764,2024-09-26,CUST-2598,East,Clothing,T-Shirt,2,40.89,81.79,51.12,30.67,0.0,PayPal,Consumer
ORD-10765,2024-10-17,CUST-1256,North,Home & Garden,Rug,9,63.65,572.81,274.12,298.69,10.0,Credit Card,Consumer
ORD-10766,2024-06-13,CUST-2107,West,Home & Garden,Rug,3,67.35,171.74,115.07,56.67,0.0,Bank Transfer,Consumer
ORD-10767,2024-01-05,CUST-2618,North,Clothing,Jeans,7,83.74,586.16,266.14,320.02,0.0,Bank Transfer,Enterprise
ORD-10768,2025-01-13,CUST-1471,South,Clothing,Sneakers,2,35.06,70.12,34.08,36.04,10.0,Credit Card,Business
ORD-10769,2024-03-18,CUST-3602,North,Clothing,Dress,2,44.25,88.49,45.61,42.88,5.0,Bank Transfer,Consumer
ORD-10770,2025-02-13,CUST-1032,West,Clothing,Jacket,3,26.79,80.36,39.1,41.26,0.0,PayPal,Consumer
ORD-10771,2024-05-11,CUST-3627,West,Home & Garden,Curtains,3,73.45,220.35,150.62,69.73,0.0,Bank Transfer,Consumer
ORD-10772,2024-02-11,CUST-2295,South,Clothing,Jeans,1,30.87,30.87,14.17,16.7,0.0,Debit Card,Consumer
ORD-10773,2024-03-29,CUST-2344,South,Books,Biography,2,25.14,50.27,21.75,28.52,0.0,Credit Card,Consumer
ORD-10774,2025-02-05,CUST-1565,East,Electronics,Camera,3,295.76,887.29,600.37,286.92,0.0,Debit Card,Consumer
ORD-10775,2024-10-22,CUST-1751,West,Electronics,Phone,3,324.56,973.69,643.05,330.64,20.0,Bank Transfer,Consumer
ORD-10776,2024-10-21,CUST-1406,East,Clothing,T-Shirt,5,38.24,191.22,94.94,96.28,5.0,Debit Card,Consumer
ORD-10777,2025-06-09,CUST-3579,West,Electronics,Tablet,1,339.67,288.72,126.27,162.45,0.0,PayPal,Consumer
ORD-10778,2025-02-25,CUST-1134,South,Clothing,Sneakers,3,35.54,106.61,47.93,58.68,20.0,Debit Card,Consumer
ORD-10779,2024-01-23,CUST-1443,North,Electronics,Tablet,2,325.06,650.12,425.74,224.38,0.0,PayPal,Consumer
ORD-10780,2024-05-22,CUST-2962,North,Clothing,Dress,6,51.82,310.9,157.58,153.32,15.0,PayPal,Consumer
ORD-10781,2024-05-24,CUST-1954,East,Electronics,Laptop,2,227.58,455.16,295.78,159.38,0.0,PayPal,Consumer
ORD-10782,2024-08-12,CUST-1114,South,Home & Garden,Curtains,11,48.26,530.81,285.21,245.6,5.0,Credit Card,Enterprise
ORD-10783,2025-05-17,CUST-1666,North,Clothing,Dress,8,47.63,381.08,192.16,188.92,0.0,Debit Card,Enterprise
ORD-10784,2024-04-13,CUST-1281,North,Electronics,Tablet,1,185.35,185.35,113.02,72.33,0.0,PayPal,Consumer
ORD-10785,2024-02-08,CUST-3450,South,Home & Garden,Rug,2,43.76,87.52,43.06,44.46,20.0,PayPal,Business
ORD-10786,2024-07-16,CUST-2243,North,Electronics,Laptop,3,283.88,,379.61,344.28,0.0,Debit Card,Consumer
ORD-10787,2025-01-25,CUST-3056,North,Sports,Dumbbell,1,74.19,74.19,30.98,43.21,0.0,Bank Transfer,Consumer
ORD-10788,2024-06-27,CUST-3786,West,Books,Biography,3,22.25,56.73,39.02,17.71,5.0,Credit Card,Business
ORD-10789,2025-03-23,CUST-2719,South,Electronics,Tablet,2,253.76,507.51,257.09,250.42,0.0,PayPal,Consumer
ORD-10790,2025-05-14,CUST-1735,North,Books,Novel,1,22.65,22.65,15.1,7.55,15.0,Bank Transfer,Consumer
ORD-10791,2024-01-15,CUST-1866,East,Home & Garden,Tool Set,2,82.11,164.22,85.42,78.8,0.0,Bank Transfer,Consumer
ORD-10792,2024-10-15,CUST-1705,West,Books,Biography,2,24.19,48.37,26.02,22.35,0.0,Bank Transfer,Consumer
ORD-10793,2025-04-22,CUST-2165,East,Home & Garden,Plant Pot,3,69.55,208.65,135.38,73.27,15.0,PayPal,Consumer
ORD-10794,2024-08-18,CUST-2695,North,Electronics,Camera,13,339.58,4414.58,2634.27,1780.31,15.0,PayPal,Enterprise
ORD-10795,2025-02-23,CUST-3819,West,Sports,Dumbbell,3,72.6,217.8,128.18,89.62,0.0,PayPal,Consumer
ORD-10796,2024-06-05,CUST-3161,South,Electronics,Tablet,2,245.86,417.96,199.3,218.66,0.0,Debit Card,Enterprise
ORD-10797,2025-03-16,CUST-1940,South,Electronics,Camera,2,160.48,320.96,186.31,134.65,20.0,PayPal,
ORD-10798,2024-04-06,CUST-3631,East,Electronics,Headphones,3,227.74,683.21,298.85,384.36,0.0,Credit Card,Enterprise
ORD-10799,2025-02-14,CUST-1046,East,Electronics,Tablet,5,324.8,1624.0,1118.71,505.29,10.0,Debit Card,Business
ORD-10800,2024-10-15,CUST-2007,East,Clothing,Jacket,1,16.11,16.11,6.45,9.66,0.0,Credit Card,Consumer
ORD-10801,2024-09-10,CUST-2832,West,Home & Garden,Rug,5,63.79,,190.01,128.92,15.0,Bank Transfer,Consumer
ORD-10802,2024-07-14,CUST-3135,East,Books,Biography,1,25.46,21.64,14.47,7.17,5.0,Debit Card,Consumer
ORD-10803,2025-06-05,CUST-1678,West,Electronics,Camera,10,231.32,1966.24,951.81,1014.43,0.0,Debit Card,Enterprise
ORD-10804,2025-05-31,CUST-2497,East,Books,Textbook,3,13.74,41.23,18.42,22.81,0.0,Debit Card,Consumer
ORD-10805,2024-04-27,CUST-1049,South,Books,Cookbook,2,22.83,45.66,31.34,14.32,20.0,Credit Card,Business
ORD-10806,2024-06-07,CUST-1746,South,Electronics,Phone,1,249.96,212.47,103.12,109.35,0.0,Credit Card,
ORD-10807,2024-08-15,CUST-2929,North,Clothing,Jeans,3,60.76,182.28,93.98,88.3,15.0,Bank Transfer,Enterprise
ORD-10808,2024-08-03,CUST-1420,North,Sports,Yoga Mat,5,66.44,332.2,147.52,184.68,10.0,PayPal,Consumer
ORD-10809,2024-01-15,CUST-2175,East,Home & Garden,Tool Set,2,58.9,117.81,60.89,56.92,0.0,Credit Card,Consumer
ORD-10810,2024-06-05,CUST-1007,East,Home & Garden,Curtains,3,53.06,135.29,74.83,60.46,10.0,Bank Transfer,Consumer
ORD-10811,2024-09-17,CUST-3002,North,Home & Garden,Lamp,2,47.44,94.88,40.12,54.76,15.0,PayPal,Consumer
ORD-10812,2024-06-05,CUST-1271,South,Clothing,Dress,1,48.19,40.96,25.21,15.75,0.0,Debit Card,Consumer
ORD-10813,2024-02-16,CUST-3838,North,Electronics,Tablet,6,246.86,1481.16,597.07,884.09,0.0,PayPal,Consumer
ORD-10814,2024-11-19,CUST-3640,West,Clothing,Jacket,2,47.62,142.87,57.32,85.55,0.0,Credit Card,
ORD-10815,2024-05-09,CUST-2099,North,Electronics,Camera,2,319.07,638.15,282.22,355.93,5.0,Bank Transfer,Consumer
ORD-10816,2025-02-14,CUST-1311,East,Home & Garden,Rug,3,47.33,141.98,94.59,47.39,0.0,Debit Card,Consumer
ORD-10817,2024-04-04,CUST-3713,East,Sports,Running Shoes,4,93.51,374.03,166.02,208.01,0.0,Debit Card,Consumer
ORD-10818,2024-10-18,CUST-2652,South,Clothing,Jacket,6,59.39,356.35,218.35,138.0,0.0,PayPal,Consumer
ORD-10819,2024-10-09,CUST-3095,North,Books,Novel,1,14.26,14.26,6.21,8.05,0.0,PayPal,Business
ORD-10820,2024-03-09,CUST-1155,South,Clothing,Jacket,3,36.98,110.93,65.47,45.46,0.0,Credit Card,Consumer
ORD-10821,2024-01-11,CUST-2064,West,Home & Garden,Plant Pot,1,96.49,96.49,48.57,47.92,10.0,Debit Card,Consumer
ORD-10822,2024-09-10,CUST-1113,East,Home & Garden,Rug,1,51.32,51.32,22.33,28.99,0.0,PayPal,Business
ORD-10823,2024-05-13,CUST-2184,East,Books,Textbook,1,28.59,28.59,17.41,11.18,20.0,Debit Card,Consumer
ORD-10824,2024-01-23,CUST-1789,East,Home & Garden,Lamp,2,46.42,92.84,56.57,36.27,0.0,Bank Transfer,Consumer
ORD-10825,2024-12-11,CUST-3110,North,Electronics,Laptop,4,160.64,963.87,457.16,506.71,0.0,Bank Transfer,Consumer
ORD-10826,2024-10-28,CUST-1647,North,Books,Novel,1,12.34,12.34,5.73,6.61,0.0,Credit Card,Consumer
ORD-10827,2024-12-28,CUST-1123,West,Home & Garden,Plant Pot,3,51.32,230.94,128.95,101.99,0.0,Debit Card,Business
ORD-10828,2025-01-30,CUST-3412,West,Electronics,Camera,1,222.01,222.01,96.82,125.19,0.0,PayPal,Consumer
ORD-10829,2024-08-05,CUST-1851,East,Home & Garden,Rug,1,82.94,82.94,42.05,40.89,0.0,Bank Transfer,Consumer
ORD-10830,2024-05-20,CUST-1919,East,Sports,Running Shoes,5,96.67,483.36,200.93,282.43,0.0,Bank Transfer,Business
ORD-10831,2024-07-28,CUST-1263,South,Clothing,Jacket,6,46.33,236.3,125.03,111.27,0.0,Credit Card,Consumer
ORD-10832,2025-04-04,CUST-1998,North,Clothing,Sneakers,1,48.16,48.16,27.33,20.83,15.0,Bank Transfer,Consumer
ORD-10833,2024-12-21,CUST-3316,East,Sports,Dumbbell,2,47.26,141.79,97.82,43.97,0.0,Credit Card,Enterprise
ORD-10834,2024-11-19,CUST-2939,West,Home & Garden,Rug,10,55.58,833.77,370.98,462.79,0.0,Debit Card,Consumer
ORD-10835,2024-05-12,CUST-3027,South,Clothing,Dress,1,54.83,54.83,32.36,22.47,,PayPal,Consumer
ORD-10836,2024-05-06,CUST-1521,South,Electronics,Laptop,1,295.96,295.96,161.21,134.75,0.0,Debit Card,Consumer
ORD-10837,2024-04-15,CUST-1516,North,Electronics,Phone,1,123.0,123.0,72.41,50.59,0.0,Debit Card,Consumer
ORD-10838,2025-01-12,CUST-2078,North,Home & Garden,Curtains,1,71.55,71.55,37.05,34.5,0.0,Debit Card,Consumer
ORD-10839,2024-02-20,CUST-2130,South,Sports,Running Shoes,8,54.8,438.4,299.29,139.11,20.0,PayPal,Business
ORD-10840,2024-01-29,CUST-3798,West,Electronics,Camera,3,285.05,855.16,430.7,424.46,0.0,Debit Card,Consumer
