customer_id,signup_date,last_active_date,monthly_spend,total_orders,support_tickets,plan_type,region,satisfaction_score,churned
C-51343,2022-09-06,2022-11-15,20.67,4,1,Basic,Europe,9.0,True
C-51344,2023-02-28,2024-01-01,106.9,14,1,Pro,Asia Pacific,6.0,False
C-51345,2023-08-12,2023-10-31,33.63,2,2,Basic,North America,9.0,False
C-51346,2023-04-19,2025-06-30,26.77,58,1,Basic,North America,6.0,False
C-51347,2022-08-29,2024-07-22,29.21,52,0,Basic,Latin America,5.0,False
C-51348,2025-01-24,2025-03-29,242.01,4,3,Enterprise,North America,6.0,False
C-51349,2022-11-27,2024-10-27,217.78,43,1,Enterprise,Latin America,9.0,False
C-51350,2024-08-12,2025-06-30,35.68,30,1,Basic,Latin America,7.0,False
C-51351,2024-08-11,2025-06-30,54.67,25,2,Pro,Europe,6.0,False
C-51352,2023-08-28,2024-12-13,86.32,34,1,Pro,North America,6.0,False
C-51353,2024-12-27,2025-06-30,80.1,38,0,Pro,Europe,7.0,True
C-51354,2022-11-19,2023-09-18,90.78,14,1,Pro,Latin America,4.0,True
C-51355,2023-07-11,2023-10-14,25.7,5,1,Basic,Latin America,6.0,True
C-51356,2025-01-28,2025-02-27,29.82,3,2,Basic,Europe,9.0,False
C-51357,2024-06-19,2025-06-30,89.42,78,0,Pro,Europe,8.0,False
C-51358,2023-04-29,2023-10-10,24.18,6,2,Basic,Europe,7.0,True
C-51359,2023-08-26,2023-11-11,32.75,8,2,Basic,Europe,10.0,True
C-51360,2024-09-16,2024-10-16,142.48,3,2,Enterprise,North America,7.0,False
C-51361,2023-02-04,2023-05-10,194.56,9,0,Enterprise,North America,8.0,False
C-51362,2022-09-24,2023-05-09,25.5,14,1,Basic,Asia Pacific,8.0,False
C-51363,2024-05-25,2025-06-30,18.6,43,3,Basic,North America,8.0,False
C-51364,2022-10-19,2023-01-17,33.23,8,5,Basic,Europe,6.0,False
C-51365,2023-05-04,2025-06-30,36.91,119,1,Basic,Asia Pacific,7.0,False
C-51366,2024-08-28,2025-05-18,80.7,26,2,Pro,North America,7.0,False
C-51367,2022-11-05,2022-12-06,30.57,0,1,Basic,Latin America,4.0,True
C-51368,2022-08-28,2024-04-22,24.74,48,2,Basic,Europe,7.0,True
C-51369,2024-03-21,2024-04-20,88.02,1,0,Pro,Latin America,7.0,False
C-51370,2023-02-04,2023-12-07,90.46,25,0,Pro,Asia Pacific,9.0,True
C-51371,2024-11-02,2025-06-30,238.63,88,3,Enterprise,North America,7.0,False
C-51372,2024-10-11,2025-06-30,66.78,68,3,Pro,Europe,,False
C-51373,2024-01-21,2025-06-30,32.45,37,1,Basic,Asia Pacific,9.0,False
C-51374,2023-10-27,2025-06-30,27.96,81,4,Basic,Asia Pacific,6.0,True
C-51375,2022-10-28,2023-10-24,34.78,20,2,Basic,North America,6.0,True
C-51376,2023-06-13,2024-03-21,29.65,19,1,Basic,Asia Pacific,5.0,False
C-51377,2024-07-15,2025-06-30,81.54,39,0,Pro,North America,8.0,False
C-51378,2023-07-24,2024-03-16,29.33,11,0,Basic,Latin America,8.0,False
C-51379,2023-04-28,2023-05-28,83.91,1,0,Pro,North America,8.0,False
C-51380,2023-06-20,2023-11-26,63.45,11,1,Pro,Latin America,7.0,False
C-51381,2023-11-01,2024-02-09,30.47,2,3,Basic,Europe,9.0,False
C-51382,2023-09-09,2024-03-13,28.09,8,2,Basic,Latin America,10.0,False
C-51383,2023-06-15,2024-08-15,35.83,22,0,Basic,Europe,8.0,True
C-51384,2023-01-15,2023-12-11,26.41,18,2,Basic,Latin America,10.0,False
C-51385,2022-09-25,2023-05-28,21.64,23,1,Basic,Europe,7.0,False
C-51386,2023-09-03,2025-06-30,27.29,82,1,Basic,Europe,8.0,False
C-51387,2023-04-24,2024-01-07,81.62,15,2,Pro,North America,9.0,False
C-51388,2022-09-05,2024-09-19,101.0,56,2,Pro,Europe,6.0,False
C-51389,2024-07-25,2025-03-18,173.38,13,3,Enterprise,North America,8.0,False
C-51390,2022-08-24,2023-03-12,35.3,17,1,Basic,Latin America,5.0,False
C-51391,2023-06-08,2023-10-05,31.94,7,2,Basic,North America,7.0,False
C-51392,2023-01-21,2023-10-13,26.23,16,3,Basic,Asia Pacific,3.0,False
C-51393,2022-06-24,2022-11-18,29.47,8,3,Basic,Europe,7.0,True
C-51394,2024-10-04,2025-06-30,254.64,32,1,Enterprise,North America,6.0,False
C-51395,2023-09-14,2024-03-16,26.2,8,3,Basic,Europe,7.0,True
C-51396,2023-06-12,2025-02-11,32.48,35,1,Basic,Europe,8.0,True
C-51397,2023-03-15,2023-05-04,179.02,4,1,Enterprise,Latin America,7.0,False
C-51398,2024-07-15,2025-06-30,20.46,65,0,Basic,Europe,5.0,False
C-51399,2023-10-14,2024-04-19,28.53,14,1,Basic,North America,8.0,True
C-51400,2023-02-05,2024-08-30,61.08,37,1,Pro,Europe,6.0,False
C-51401,2023-05-30,2023-11-03,68.83,5,2,Pro,North America,8.0,False
C-51402,2023-04-08,2025-06-30,38.36,68,2,Basic,Europe,8.0,False
C-51403,2022-08-08,2024-07-26,31.52,45,0,Basic,Latin America,6.0,True
C-51404,2024-11-11,2025-04-18,206.31,5,3,Enterprise,Latin America,10.0,False
C-51405,2023-03-05,2024-04-28,34.54,24,2,Basic,North America,7.0,False
C-51406,2022-07-07,2022-10-17,91.31,8,1,Pro,Latin America,8.0,False
C-51407,2023-03-14,2025-05-06,32.23,50,1,Basic,Europe,8.0,True
C-51408,2024-03-05,2025-06-30,85.25,47,1,Pro,Latin America,8.0,False
C-51409,2023-08-28,2024-05-26,38.73,23,0,Basic,Europe,7.0,False
C-51410,2023-12-12,2025-06-25,89.74,33,2,Pro,North America,8.0,False
C-51411,2023-07-15,2025-06-30,197.76,65,0,Enterprise,Asia Pacific,9.0,True
C-51412,2025-01-23,2025-06-30,76.56,38,1,Pro,Latin America,9.0,True
C-51413,2023-10-08,2023-11-07,35.11,0,1,Basic,Latin America,7.0,False
C-51414,2024-05-08,2025-01-06,179.3,13,3,Enterprise,Europe,6.0,False
C-51415,2023-08-01,2024-04-09,87.68,21,1,Pro,Europe,7.0,False
C-51416,2022-10-10,2025-06-30,108.99,72,0,Enterprise,Asia Pacific,7.0,False
C-51417,2022-09-22,2022-12-01,24.68,4,0,Basic,North America,7.0,False
C-51418,2024-12-30,2025-06-30,32.45,31,1,Basic,Latin America,6.0,False
C-51419,2023-02-16,2023-08-25,86.23,11,1,Pro,Europe,9.0,True
C-51420,2022-08-09,2023-09-07,71.14,29,3,Pro,Asia Pacific,7.0,False
C-51421,2023-06-12,2025-06-30,25.46,57,2,Basic,North America,7.0,False
C-51422,2023-06-03,2023-10-05,54.47,11,0,Pro,Latin America,5.0,False
C-51423,2023-11-22,2024-04-15,29.62,13,2,Basic,North America,7.0,False
C-51424,2024-07-20,2025-06-30,21.09,45,1,Basic,Latin America,3.0,True
C-51425,2024-03-06,2024-12-14,97.07,20,1,Pro,Europe,8.0,True
C-51426,2022-12-21,2023-04-14,37.44,12,0,Basic,Asia Pacific,7.0,False
C-51427,2024-12-23,2025-04-25,32.18,4,4,Basic,Europe,8.0,False
C-51428,2023-02-15,2023-10-22,150.99,15,1,Enterprise,Asia Pacific,9.0,False
C-51429,2024-11-29,2024-12-29,109.97,2,3,Pro,Asia Pacific,5.0,False
C-51430,2023-01-30,2023-04-15,26.22,3,3,Basic,Latin America,7.0,False
C-51431,2024-01-12,2025-06-30,190.85,45,3,Enterprise,North America,6.0,False
C-51432,2024-05-14,2025-06-30,38.06,67,1,Basic,Latin America,7.0,False
C-51433,2023-11-07,2023-12-15,26.04,4,0,Basic,Europe,6.0,False
C-51434,2023-05-20,2023-07-05,42.42,5,2,Pro,Europe,8.0,False
C-51435,2024-12-08,2025-04-02,26.0,9,1,Basic,North America,6.0,True
C-51436,2024-03-21,2024-09-01,33.24,9,2,Basic,Europe,7.0,False
C-51437,2022-08-09,2024-06-28,81.36,39,1,Pro,Europe,5.0,False
C-51438,2023-08-01,2025-06-30,33.03,55,1,Basic,North America,10.0,False
C-51439,2024-03-11,2024-04-10,37.59,0,0,Basic,Latin America,7.0,True
C-51440,2022-10-05,2024-10-10,24.61,43,0,Basic,Latin America,7.0,False
C-51441,2023-06-06,2023-10-09,28.62,10,0,Basic,Asia Pacific,7.0,False
C-51442,2024-11-24,2025-06-30,24.82,45,1,Basic,Latin America,7.0,False
C-51443,2024-09-13,2025-01-01,37.91,5,1,Basic,Asia Pacific,5.0,True
C-51444,2022-11-09,2023-01-09,31.9,0,0,Basic,Asia Pacific,5.0,False
C-51445,2023-03-23,2025-06-30,25.73,65,1,Basic,Europe,6.0,False
C-51446,2023-11-09,2025-06-30,51.67,61,3,Pro,Latin America,6.0,False
C-51447,2024-12-02,2025-06-30,220.31,35,3,Enterprise,Latin America,7.0,False
C-51448,2024-03-02,2024-11-21,65.48,9,2,Pro,North America,7.0,False
C-51449,2022-11-02,2024-01-24,92.85,34,1,Pro,Asia Pacific,8.0,False
C-51450,2023-12-14,2025-06-30,24.46,61,1,Basic,North America,8.0,False
C-51451,2024-08-21,2025-01-11,26.65,12,2,Basic,North America,8.0,False
C-51452,2022-06-05,2023-10-17,35.45,44,3,Basic,Latin America,6.0,False
C-51453,2023-06-24,2023-09-17,264.01,6,2,Enterprise,Asia Pacific,4.0,False
C-51454,2024-01-08,2024-05-25,31.96,5,2,Basic,Asia Pacific,6.0,False
C-51455,2023-02-07,2023-05-21,26.32,15,2,Basic,Latin America,9.0,True
C-51456,2023-06-15,2025-05-28,75.16,40,1,Pro,Latin America,7.0,False
C-51457,2022-06-26,2022-08-15,32.44,4,0,Basic,Europe,5.0,False
C-51458,2023-03-03,2024-09-09,31.86,41,0,Basic,Asia Pacific,8.0,False
C-51459,2024-12-08,2025-06-30,23.61,48,0,Basic,North America,7.0,True
C-51460,2023-04-14,2024-12-25,70.25,49,5,Pro,Europe,6.0,True
C-51461,2022-07-16,2023-02-08,21.48,12,3,Basic,Asia Pacific,7.0,True
C-51462,2024-08-18,2025-06-30,25.66,27,2,Basic,Latin America,5.0,False
C-51463,2022-07-21,2022-08-20,31.48,4,1,Basic,Asia Pacific,10.0,False
C-51464,2024-01-27,2024-03-20,,6,2,Enterprise,Asia Pacific,8.0,False
C-51465,2024-08-21,2025-06-30,212.34,24,4,Enterprise,Europe,8.0,True
C-51466,2024-01-28,2025-06-24,30.34,37,1,Basic,Asia Pacific,8.0,False
C-51467,2024-12-27,2025-06-30,33.8,18,3,Basic,Asia Pacific,9.0,False
C-51468,2025-01-18,2025-04-01,72.71,6,0,Pro,Asia Pacific,10.0,False
C-51469,2024-03-07,2024-07-08,26.99,7,2,Basic,North America,6.0,True
C-51470,2024-03-18,2024-05-04,83.32,4,0,Pro,Asia Pacific,5.0,False
C-51471,2022-07-31,2024-09-24,78.21,68,1,Pro,North America,7.0,False
C-51472,2023-04-03,2024-03-10,89.46,23,3,Pro,North America,8.0,False
C-51473,2023-06-01,2023-09-30,30.72,4,1,Basic,Asia Pacific,7.0,False
C-51474,2024-12-23,2025-06-30,28.04,47,0,Basic,Asia Pacific,3.0,False
C-51475,2023-11-16,2024-06-10,69.01,15,2,Pro,Europe,6.0,True
C-51476,2023-01-27,2023-02-26,181.68,3,0,Enterprise,Asia Pacific,8.0,False
C-51477,2024-10-22,2025-05-03,220.79,13,1,Enterprise,North America,8.0,True
C-51478,2023-02-05,2023-07-06,25.66,11,3,Basic,Asia Pacific,7.0,True
C-51479,2022-11-18,2023-08-20,18.36,17,2,Basic,Europe,10.0,False
C-51480,2024-01-01,2024-11-03,94.69,23,2,Pro,North America,9.0,True
C-51481,2023-12-02,2025-06-30,26.8,36,1,Basic,North America,5.0,False
C-51482,2024-09-06,2024-11-28,70.96,4,0,Pro,North America,8.0,False
C-51483,2024-03-29,2025-04-07,28.04,34,3,Basic,Asia Pacific,9.0,False
C-51484,2023-09-05,2024-05-01,97.07,25,2,Pro,North America,7.0,False
C-51485,2023-01-05,2024-02-21,31.84,39,2,Basic,Asia Pacific,8.0,False
C-51486,2023-04-16,2023-10-20,138.84,12,3,Enterprise,North America,5.0,True
C-51487,2023-05-25,2025-01-21,72.2,35,3,Pro,Latin America,6.0,False
C-51488,2023-07-12,2024-03-21,,11,2,Pro,Europe,7.0,False
C-51489,2023-08-26,2025-06-30,83.06,60,1,Pro,North America,4.0,True
C-51490,2023-08-08,2024-09-11,29.26,28,1,Basic,Asia Pacific,8.0,False
C-51491,2023-05-16,2023-12-08,28.59,12,2,Basic,Europe,7.0,False
C-51492,2025-01-25,2025-06-30,190.64,9,0,Enterprise,Latin America,9.0,True
C-51493,2024-07-25,2025-06-30,26.05,72,1,Basic,Asia Pacific,8.0,False
C-51494,2024-03-09,2024-08-13,32.02,13,1,Basic,Europe,7.0,False
C-51495,2023-01-15,2023-06-21,67.79,8,3,Pro,Latin America,5.0,False
C-51496,2024-01-24,2025-04-23,77.85,30,2,Pro,Latin America,6.0,False
C-51497,2023-11-11,2024-12-05,90.07,25,0,Pro,North America,7.0,False
C-51498,2024-05-25,2024-06-24,29.04,2,1,Basic,Latin America,7.0,True
C-51499,2024-08-04,2025-06-30,66.65,73,2,Pro,North America,8.0,False
C-51500,2024-07-21,2025-06-30,162.79,102,0,Enterprise,North America,9.0,False
C-51501,2023-09-15,2023-10-15,83.53,0,1,Pro,Asia Pacific,5.0,True
C-51502,2023-02-20,2023-05-18,79.02,7,0,Pro,North America,10.0,False
C-51503,2023-03-18,2024-06-19,67.2,22,0,Pro,Asia Pacific,5.0,False
C-51504,2024-08-31,2025-06-30,46.82,39,3,Pro,Europe,6.0,False
C-51505,2024-03-20,2025-06-30,65.39,54,0,Pro,Latin America,7.0,True
C-51506,2024-06-17,2025-03-19,23.85,26,2,Basic,North America,4.0,True
C-51507,2024-08-15,2025-06-30,58.85,24,1,Pro,Europe,4.0,False
C-51508,2022-06-22,2023-01-19,32.84,12,3,Basic,Latin America,8.0,False
C-51509,2024-08-30,2025-06-30,30.96,18,3,Basic,Europe,8.0,False
C-51510,2023-04-14,2024-05-08,166.29,16,5,Enterprise,Latin America,7.0,False
C-51511,2022-06-18,2024-04-20,78.1,35,1,Pro,Europe,7.0,False
C-51512,2022-08-19,2023-07-03,162.62,21,2,Enterprise,Latin America,7.0,False
C-51513,2022-06-27,2022-07-27,25.94,2,2,Basic,Latin America,8.0,False
C-51514,2024-09-07,2025-06-30,226.77,41,1,Enterprise,Europe,7.0,False
C-51515,2022-08-25,2022-10-02,81.83,2,6,Pro,North America,8.0,True
C-51516,2023-03-11,2024-06-27,36.39,38,1,Basic,Asia Pacific,7.0,False
C-51517,2024-06-22,2024-08-12,,5,1,Pro,North America,7.0,False
C-51518,2024-02-20,2025-06-30,115.23,43,3,Pro,Asia Pacific,6.0,False
C-51519,2024-04-06,2024-05-06,22.98,5,2,Basic,North America,6.0,False
C-51520,2023-06-20,2023-12-23,31.66,14,0,Basic,North America,8.0,False
C-51521,2022-07-22,2023-05-19,31.89,21,0,Basic,Asia Pacific,6.0,False
C-51522,2024-06-10,2024-09-13,73.08,8,0,Pro,North America,7.0,False
C-51523,2022-06-30,2022-09-15,30.84,10,1,Basic,Asia Pacific,7.0,False
C-51524,2022-11-17,2024-02-22,37.63,34,1,Basic,Latin America,8.0,True
C-51525,2023-03-15,2024-05-07,74.23,30,0,Pro,Asia Pacific,7.0,False
C-51526,2022-12-25,2023-11-16,71.12,21,2,Pro,Latin America,9.0,False
C-51527,2022-12-11,2023-03-31,223.05,5,3,Enterprise,Europe,8.0,True
C-51528,2023-12-10,2024-03-05,34.68,10,1,Basic,Latin America,10.0,False
C-51529,2024-07-21,2024-09-22,34.59,6,1,Basic,North America,5.0,False
C-51530,2024-10-02,2025-04-20,19.31,8,1,Basic,Latin America,6.0,True
C-51531,2022-10-03,2024-03-26,33.16,32,0,Basic,Europe,7.0,False
C-51532,2023-11-22,2024-01-07,95.08,1,3,Pro,Asia Pacific,7.0,False
C-51533,2022-06-06,2022-10-17,85.4,11,2,Pro,Latin America,9.0,False
C-51534,2024-11-27,2025-06-30,174.8,25,0,Enterprise,Asia Pacific,8.0,False
C-51535,2024-11-01,2025-06-30,28.23,24,1,Basic,Latin America,8.0,True
C-51536,2024-10-19,2025-06-30,79.95,49,4,Pro,Asia Pacific,4.0,False
C-51537,2024-06-09,2025-06-30,153.51,29,1,Enterprise,Europe,10.0,False
C-51538,2024-09-07,2025-06-30,26.87,62,1,Basic,Europe,6.0,False
C-51539,2024-05-09,2025-06-30,26.36,29,0,Basic,Europe,8.0,False
C-51540,2022-12-15,2024-12-07,48.78,56,0,Pro,North America,4.0,True
C-51541,2022-08-08,2025-06-30,31.33,63,1,Basic,Asia Pacific,9.0,False
C-51542,2023-12-26,2025-05-14,82.67,31,1,Pro,Latin America,10.0,False
C-51543,2024-02-15,2025-02-21,32.12,22,4,Basic,Europe,6.0,False
C-51544,2024-01-01,2024-02-10,75.48,3,2,Pro,Asia Pacific,6.0,False
C-51545,2024-03-05,2025-06-30,22.79,56,0,Basic,Asia Pacific,6.0,False
C-51546,2022-07-04,2025-05-24,91.21,76,1,Pro,Latin America,7.0,False
C-51547,2023-10-22,2023-12-15,28.2,1,2,Basic,North America,7.0,False
C-51548,2023-08-10,2024-02-12,25.36,15,2,Basic,North America,3.0,False
C-51549,2024-03-16,2025-06-30,34.4,82,1,Basic,North America,8.0,True
C-51550,2024-08-05,2025-02-12,96.33,17,4,Pro,North America,8.0,False
C-51551,2022-08-24,2022-12-22,90.46,3,0,Pro,North America,6.0,True
C-51552,2024-12-04,2025-06-30,32.69,26,0,Basic,North America,6.0,False
C-51553,2023-02-16,2023-03-18,33.78,0,2,Basic,Europe,8.0,False
C-51554,2023-02-03,2023-10-08,70.74,16,1,Pro,North America,8.0,False
C-51555,2024-03-09,2024-11-26,18.47,17,0,Basic,North America,8.0,False
C-51556,2024-02-18,2025-02-18,32.05,33,3,Basic,Asia Pacific,7.0,False
C-51557,2024-12-21,2025-01-24,81.88,1,4,Pro,North America,8.0,False
C-51558,2022-06-22,2024-05-14,76.17,50,1,Pro,Europe,10.0,False
C-51559,2022-10-10,2022-12-26,42.15,3,3,Basic,Europe,9.0,True
C-51560,2024-09-17,2025-01-26,41.42,11,2,Basic,Latin America,7.0,False
C-51561,2022-10-21,2023-06-27,159.93,17,3,Enterprise,Latin America,7.0,False
C-51562,2024-01-18,2024-03-01,32.94,0,1,Basic,Latin America,7.0,False
C-51563,2022-09-11,2022-11-07,100.58,4,3,Pro,Latin America,9.0,False
C-51564,2024-10-13,2025-04-08,71.15,8,1,Pro,Asia Pacific,8.0,False
C-51565,2024-09-21,2025-03-06,23.95,6,5,Basic,Asia Pacific,9.0,False
C-51566,2024-06-19,2024-07-19,32.5,5,1,Basic,Latin America,5.0,False
C-51567,2023-02-28,2023-10-30,43.06,15,2,Pro,North America,8.0,False
C-51568,2024-12-08,2025-06-30,27.38,34,0,Basic,Latin America,9.0,False
C-51569,2023-02-18,2025-06-30,27.26,66,0,Basic,Europe,5.0,False
C-51570,2022-07-08,2024-05-13,29.54,53,2,Basic,Asia Pacific,6.0,True
C-51571,2024-06-26,2024-07-31,68.82,2,2,Pro,North America,8.0,False
C-51572,2023-04-03,2024-03-28,36.98,16,1,Pro,Asia Pacific,9.0,False
C-51573,2023-10-25,2025-06-30,74.4,106,0,Pro,North America,6.0,False
C-51574,2022-08-24,2022-09-23,57.23,1,2,Pro,Latin America,4.0,True
C-51575,2024-01-16,2024-04-20,43.65,6,1,Basic,Asia Pacific,8.0,False
C-51576,2024-05-13,2024-06-12,24.94,0,3,Basic,Latin America,7.0,False
C-51577,2023-10-25,2023-11-24,84.78,2,4,Pro,Asia Pacific,7.0,False
C-51578,2023-03-02,2023-05-18,74.89,1,3,Pro,Asia Pacific,8.0,False
C-51579,2024-05-26,2025-06-30,29.59,165,0,Basic,Latin America,9.0,True
C-51580,2022-12-30,2023-08-13,27.5,20,3,Basic,Asia Pacific,7.0,False
C-51581,2024-01-27,2025-06-30,31.49,37,0,Basic,North America,8.0,False
C-51582,2024-05-18,2024-06-17,17.19,3,2,Basic,North America,7.0,False
C-51583,2023-10-09,2025-06-30,89.73,74,1,Pro,Latin America,9.0,True
C-51584,2024-02-16,2024-12-04,93.32,22,0,Pro,Asia Pacific,5.0,False
C-51585,2023-09-13,2025-06-30,235.13,42,1,Enterprise,Asia Pacific,7.0,False
C-51586,2024-09-06,2025-04-23,293.46,11,3,Enterprise,Asia Pacific,10.0,False
C-51587,2024-08-30,2025-06-30,31.59,45,1,Basic,Asia Pacific,6.0,False
C-51588,2022-10-05,2022-11-04,31.29,2,0,Basic,Latin America,7.0,False
C-51589,2023-09-27,2024-02-18,30.69,7,2,Basic,Asia Pacific,9.0,False
C-51590,2023-07-05,2024-01-22,108.82,17,1,Pro,Europe,8.0,False
C-51591,2024-01-17,2025-01-12,182.27,15,1,Enterprise,North America,3.0,False
C-51592,2022-07-03,2024-07-05,55.39,32,3,Pro,Latin America,5.0,False
C-51593,2024-10-31,2024-11-30,78.2,3,4,Pro,North America,7.0,False
C-51594,2024-04-12,2025-06-30,223.25,28,3,Enterprise,Europe,6.0,False
C-51595,2022-08-15,2022-11-09,64.84,8,2,Pro,Europe,7.0,False
C-51596,2023-08-04,2023-09-28,29.34,0,2,Basic,Asia Pacific,8.0,False
C-51597,2023-03-13,2023-05-11,30.89,4,0,Basic,Asia Pacific,6.0,True
C-51598,2024-05-07,2025-06-30,32.87,38,2,Basic,Europe,6.0,False
C-51599,2024-07-19,2025-06-30,81.53,61,1,Pro,Europe,7.0,False
C-51600,2023-09-22,2025-06-30,213.81,70,2,Enterprise,Latin America,5.0,False
C-51601,2024-05-11,2024-06-25,61.13,0,1,Pro,Europe,8.0,False
C-51602,2024-03-20,2024-04-19,172.39,2,0,Enterprise,Latin America,4.0,True
C-51603,2024-04-02,2025-06-30,61.09,21,4,Pro,Latin America,,False
C-51604,2023-09-04,2024-05-29,35.73,14,2,Basic,Latin America,9.0,True
C-51605,2023-09-15,2024-01-08,78.99,11,2,Pro,Asia Pacific,6.0,False
C-51606,2023-02-15,2023-07-23,110.89,11,0,Pro,North America,9.0,False
C-51607,2024-06-19,2025-06-30,28.99,38,1,Basic,Latin America,8.0,False
C-51608,2023-09-04,2025-06-30,27.23,59,1,Basic,Europe,5.0,False
C-51609,2023-01-17,2023-02-16,36.53,2,0,Basic,Latin America,10.0,False
C-51610,2024-12-09,2025-03-18,50.12,6,0,Pro,North America,8.0,False
C-51611,2022-11-07,2023-05-29,219.94,11,3,Enterprise,Latin America,9.0,False
C-51612,2023-01-13,2024-05-12,25.87,34,1,Basic,Europe,8.0,False
C-51613,2022-12-15,2023-12-17,39.2,22,1,Basic,Europe,8.0,False
C-51614,2022-11-20,2023-01-15,23.17,1,2,Basic,Asia Pacific,6.0,False
C-51615,2023-02-10,2023-12-13,20.39,22,1,Basic,Asia Pacific,9.0,False
C-51616,2023-01-28,2023-02-27,183.92,0,2,Enterprise,Latin America,5.0,False
C-51617,2024-04-14,2024-05-14,24.0,1,1,Basic,Asia Pacific,6.0,False
C-51618,2022-06-22,2023-09-07,32.25,22,1,Basic,Asia Pacific,5.0,False
C-51619,2024-04-03,2025-06-30,45.17,74,1,Basic,Europe,7.0,True
C-51620,2022-09-12,2024-03-20,79.68,37,1,Pro,Latin America,8.0,False
C-51621,2024-11-21,2025-06-30,32.32,60,0,Basic,North America,8.0,True
C-51622,2023-11-02,2025-03-15,23.86,33,2,Basic,Latin America,6.0,True
C-51623,2022-07-04,2023-03-07,202.4,13,3,Enterprise,Asia Pacific,8.0,False
C-51624,2022-12-10,2024-11-30,37.46,43,1,Basic,Latin America,7.0,False
C-51625,2023-11-27,2024-05-05,54.13,7,0,Pro,Asia Pacific,7.0,False
C-51626,2022-10-09,2025-06-30,27.58,103,2,Basic,Europe,8.0,False
C-51627,2022-07-05,2022-10-30,208.84,7,3,Enterprise,North America,8.0,False
C-51628,2022-12-21,2024-05-21,59.3,34,1,Pro,Asia Pacific,8.0,False
C-51629,2024-06-23,2025-06-30,63.13,35,2,Pro,Asia Pacific,7.0,False
C-51630,2023-06-01,2025-03-08,279.17,47,2,Enterprise,Asia Pacific,7.0,False
C-51631,2022-09-19,2022-11-09,80.26,4,0,Pro,Asia Pacific,6.0,False
C-51632,2024-08-18,2025-06-30,27.82,94,0,Basic,Asia Pacific,10.0,False
C-51633,2023-06-06,2023-08-04,27.67,5,0,Basic,Latin America,9.0,True
C-51634,2024-12-25,2025-06-10,32.85,9,0,Basic,North America,7.0,False
C-51635,2023-09-07,2024-04-26,29.67,18,3,Basic,Europe,7.0,False
C-51636,2023-08-02,2024-02-05,41.75,14,2,Pro,Latin America,7.0,False
C-51637,2023-08-05,2025-03-01,34.93,42,2,Basic,Latin America,5.0,False
C-51638,2023-06-18,2023-10-18,29.72,6,1,Basic,Asia Pacific,6.0,True
C-51639,2023-10-07,2024-03-13,94.2,5,0,Pro,Latin America,7.0,False
C-51640,2022-12-05,2025-06-05,23.53,67,1,Basic,Latin America,8.0,True
C-51641,2024-02-12,2024-06-07,171.6,5,3,Enterprise,Europe,7.0,False
C-51642,2024-12-19,2025-06-30,27.6,4,1,Basic,Europe,9.0,False
C-51643,2023-07-15,2023-08-14,29.95,4,0,Basic,Latin America,4.0,False
C-51644,2025-01-28,2025-06-30,82.46,8,0,Pro,Latin America,7.0,False
C-51645,2023-05-30,2024-07-09,26.39,29,1,Basic,Asia Pacific,6.0,True
C-51646,2024-04-04,2025-06-30,37.95,44,2,Basic,North America,9.0,True
C-51647,2023-02-17,2023-05-09,25.54,7,3,Basic,Latin America,9.0,True
C-51648,2022-12-16,2024-02-19,33.72,33,0,Basic,Europe,8.0,False
C-51649,2024-03-23,2025-03-24,27.25,29,1,Basic,Europe,8.0,False
C-51650,2024-05-20,2024-12-14,77.73,11,1,Pro,North America,7.0,True
C-51651,2022-11-11,2025-04-14,31.95,63,3,Basic,Europe,6.0,False
C-51652,2023-01-20,2023-07-07,29.36,11,2,Basic,Asia Pacific,5.0,False
C-51653,2023-02-13,2023-04-21,82.84,6,1,Pro,Europe,9.0,True
C-51654,2024-12-11,2025-06-30,34.14,119,1,Basic,Europe,7.0,False
C-51655,2022-08-23,2022-09-22,217.27,0,1,Enterprise,North America,8.0,True
C-51656,2025-01-07,2025-06-30,231.91,165,1,Enterprise,Latin America,9.0,False
C-51657,2024-07-28,2024-09-03,276.58,2,1,Enterprise,North America,6.0,False
C-51658,2024-12-25,2025-06-30,30.62,17,2,Basic,Europe,9.0,True
C-51659,2024-12-18,2025-06-30,80.74,13,1,Pro,Europe,7.0,False
C-51660,2025-01-26,2025-06-30,89.93,25,2,Pro,Latin America,8.0,False
C-51661,2024-06-06,2024-07-28,34.03,1,0,Basic,Europe,5.0,False
C-51662,2024-01-11,2024-03-16,228.13,8,1,Enterprise,Latin America,6.0,False
C-51663,2024-09-23,2025-06-30,78.46,27,1,Pro,North America,7.0,False
C-51664,2024-06-21,2025-06-30,273.28,43,5,Enterprise,Latin America,8.0,False
C-51665,2024-03-20,2024-11-29,199.68,12,2,Enterprise,North America,6.0,False
C-51666,2023-12-27,2024-02-10,39.52,4,2,Basic,Latin America,6.0,True
C-51667,2022-10-17,2023-12-01,93.27,18,3,Pro,North America,6.0,True
C-51668,2024-12-05,2025-05-05,49.63,12,0,Pro,Europe,9.0,False
C-51669,2023-09-04,2025-01-13,94.49,34,1,Pro,Europe,7.0,True
